,Time,smart plug measure,timestamp
407,2022-09-05 11:59:10,203.2,1662371950
408,2022-09-05 11:59:20,203.2,1662371960
409,2022-09-05 11:59:30,203.0,1662371970
410,2022-09-05 11:59:40,203.0,1662371980
411,2022-09-05 11:59:50,203.0,1662371990
412,2022-09-05 12:00:00,168.5,1662372000
413,2022-09-05 12:00:10,146.7,1662372010
414,2022-09-05 12:00:20,146.7,1662372020
415,2022-09-05 12:00:30,150.9,1662372030
416,2022-09-05 12:00:40,150.9,1662372040
417,2022-09-05 12:00:50,150.9,1662372050
418,2022-09-05 12:01:00,213.9,1662372060
419,2022-09-05 12:01:10,213.9,1662372070
420,2022-09-05 12:01:20,217.9,1662372080
421,2022-09-05 12:01:30,217.9,1662372090
422,2022-09-05 12:01:40,203.5,1662372100
423,2022-09-05 12:01:50,203.5,1662372110
424,2022-09-05 12:02:00,203.2,1662372120
425,2022-09-05 12:02:10,203.2,1662372130
426,2022-09-05 12:02:20,146.5,1662372140
427,2022-09-05 12:02:30,145.9,1662372150
428,2022-09-05 12:02:40,145.9,1662372160
429,2022-09-05 12:02:50,145.9,1662372170
430,2022-09-05 12:03:00,145.8,1662372180
431,2022-09-05 12:03:10,145.8,1662372190
432,2022-09-05 12:03:20,146.1,1662372200
433,2022-09-05 12:03:30,146.1,1662372210
434,2022-09-05 12:03:40,193.2,1662372220
435,2022-09-05 12:03:50,193.2,1662372230
436,2022-09-05 12:04:00,196.5,1662372240
437,2022-09-05 12:04:10,193.0,1662372250
438,2022-09-05 12:04:20,193.0,1662372260
439,2022-09-05 12:04:30,193.0,1662372270
440,2022-09-05 12:04:40,195.9,1662372280
441,2022-09-05 12:04:50,195.9,1662372290
442,2022-09-05 12:05:00,195.7,1662372300
443,2022-09-05 12:05:10,207.1,1662372310
444,2022-09-05 12:05:20,207.1,1662372320
445,2022-09-05 12:05:30,207.3,1662372330
446,2022-09-05 12:05:40,207.3,1662372340
447,2022-09-05 12:05:50,207.3,1662372350
448,2022-09-05 12:06:00,212.2,1662372360
449,2022-09-05 12:06:10,212.2,1662372370
450,2022-09-05 12:06:20,212.1,1662372380
451,2022-09-05 12:06:30,212.1,1662372390
452,2022-09-05 12:06:40,207.7,1662372400
453,2022-09-05 12:06:50,207.7,1662372410
454,2022-09-05 12:07:00,207.9,1662372420
455,2022-09-05 12:07:10,207.9,1662372430
456,2022-09-05 12:07:20,207.3,1662372440
457,2022-09-05 12:07:30,207.3,1662372450
458,2022-09-05 12:07:40,207.1,1662372460
459,2022-09-05 12:07:50,169.3,1662372470
460,2022-09-05 12:08:00,169.3,1662372480
461,2022-09-05 12:08:10,169.3,1662372490
462,2022-09-05 12:08:20,168.4,1662372500
463,2022-09-05 12:08:30,168.4,1662372510
464,2022-09-05 12:08:40,220.9,1662372520
465,2022-09-05 12:08:50,220.9,1662372530
466,2022-09-05 12:09:00,218.5,1662372540
467,2022-09-05 12:09:10,218.5,1662372550
468,2022-09-05 12:09:20,217.5,1662372560
469,2022-09-05 12:09:30,217.5,1662372570
470,2022-09-05 12:09:40,214.4,1662372580
471,2022-09-05 12:09:50,214.4,1662372590
472,2022-09-05 12:10:00,189.8,1662372600
473,2022-09-05 12:10:10,189.8,1662372610
474,2022-09-05 12:10:20,146.2,1662372620
475,2022-09-05 12:10:30,146.2,1662372630
476,2022-09-05 12:10:40,145.9,1662372640
477,2022-09-05 12:10:50,145.9,1662372650
478,2022-09-05 12:11:00,146.0,1662372660
479,2022-09-05 12:11:10,146.0,1662372670
480,2022-09-05 12:11:20,146.0,1662372680
481,2022-09-05 12:11:30,146.0,1662372690
482,2022-09-05 12:11:40,196.4,1662372700
483,2022-09-05 12:11:50,196.4,1662372710
484,2022-09-05 12:12:00,195.6,1662372720
485,2022-09-05 12:12:10,195.6,1662372730
486,2022-09-05 12:12:20,198.7,1662372740
487,2022-09-05 12:12:30,198.7,1662372750
488,2022-09-05 12:12:40,198.8,1662372760
489,2022-09-05 12:12:50,198.8,1662372770
490,2022-09-05 12:13:00,211.3,1662372780
491,2022-09-05 12:13:10,211.3,1662372790
492,2022-09-05 12:13:20,211.6,1662372800
493,2022-09-05 12:13:30,216.0,1662372810
494,2022-09-05 12:13:40,216.0,1662372820
495,2022-09-05 12:13:50,216.0,1662372830
496,2022-09-05 12:14:00,203.1,1662372840
497,2022-09-05 12:14:10,216.1,1662372850
498,2022-09-05 12:14:20,216.1,1662372860
499,2022-09-05 12:14:30,210.7,1662372870
500,2022-09-05 12:14:40,210.7,1662372880
501,2022-09-05 12:14:50,210.7,1662372890
502,2022-09-05 12:15:00,211.0,1662372900
503,2022-09-05 12:15:10,211.0,1662372910
504,2022-09-05 12:15:20,211.1,1662372920
505,2022-09-05 12:15:30,211.1,1662372930
506,2022-09-05 12:15:40,211.5,1662372940
